,Product,Minimum,Maximum,Average,Date
52,Potato White KG,20.0,22.0,21.0,2019-04-28
53,Pumpkin KG,35.0,40.0,38.0,2019-04-28
54,Raddish White(Local) KG,35.0,40.0,38.0,2019-04-28
55,Smooth Gourd KG,65.0,70.0,68.0,2019-04-28
56,Spinach Leaf KG,80.0,85.0,83.0,2019-04-28
57,Squash(Long) KG,30.0,35.0,33.0,2019-04-28
58,Sugarbeet KG,60.0,70.0,65.0,2019-04-28
59,Sweet Orange KG,110.0,120.0,115.0,2019-04-28
60,Tamarind KG,130.0,140.0,135.0,2019-04-28
61,Tofu KG,90.0,100.0,95.0,2019-04-28
62,Tomato Big(Nepali) KG,55.0,60.0,58.0,2019-04-28
63,Tomato Small(Local) KG,45.0,50.0,48.0,2019-04-28
64,Turnip A KG,80.0,85.0,83.0,2019-04-28
65,Water Melon(Green) KG,30.0,35.0,33.0,2019-04-28
0,Apple(Jholey) KG,120.0,130.0,125.0,2019-04-29
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-04-29
2,Banana Per Dozen,90.0,100.0,95.0,2019-04-29
3,Bitter Gourd KG,50.0,55.0,52.0,2019-04-29
4,Bottle Gourd KG,50.0,55.0,52.0,2019-04-29
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-04-29
6,Brinjal Long KG,55.0,60.0,58.0,2019-04-29
7,Brinjal Round KG,55.0,60.0,58.0,2019-04-29
8,Brocauli KG,65.0,70.0,68.0,2019-04-29
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-04-29
10,Capsicum KG,110.0,120.0,115.0,2019-04-29
11,Carrot(Local) KG,25.0,30.0,28.0,2019-04-29
12,Cauli Local KG,50.0,55.0,52.0,2019-04-29
13,Celery KG,110.0,120.0,115.0,2019-04-29
14,Chilli Dry KG,210.0,220.0,215.0,2019-04-29
15,Chilli Green KG,80.0,85.0,82.0,2019-04-29
16,Coriander Green KG,40.0,50.0,45.0,2019-04-29
17,Cow pea(Long) KG,45.0,50.0,48.0,2019-04-29
18,Cress Leaf KG,80.0,90.0,85.0,2019-04-29
19,Cucumber(Local) KG,50.0,55.0,52.0,2019-04-29
20,Fennel Leaf KG,80.0,90.0,85.0,2019-04-29
21,Fenugreek Leaf KG,80.0,90.0,85.0,2019-04-29
22,Fish Fresh KG,250.0,255.0,253.0,2019-04-29
23,French Bean(Local) KG,65.0,70.0,68.0,2019-04-29
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-04-29
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-04-29
26,Garlic Green KG,80.0,90.0,85.0,2019-04-29
27,Ginger KG,160.0,170.0,165.0,2019-04-29
28,Grapes(Green) KG,120.0,130.0,125.0,2019-04-29
29,Green Peas KG,45.0,50.0,48.0,2019-04-29
30,Gundruk KG,250.0,260.0,255.0,2019-04-29
31,Jack Fruit KG,45.0,50.0,48.0,2019-04-29
32,Knolkhol KG,50.0,60.0,55.0,2019-04-29
33,Lettuce KG,80.0,90.0,85.0,2019-04-29
34,Lime KG,250.0,280.0,265.0,2019-04-29
35,Mango(Maldah) KG,120.0,130.0,125.0,2019-04-29
36,Mint KG,210.0,220.0,215.0,2019-04-29
37,Mushroom(Kanya) KG,150.0,160.0,155.0,2019-04-29
38,Mustard Leaf KG,50.0,60.0,55.0,2019-04-29
39,Neuro KG,90.0,100.0,95.0,2019-04-29
40,Okara KG,45.0,50.0,48.0,2019-04-29
41,Onion Dry (Indian) KG,26.0,28.0,27.0,2019-04-29
42,Onion Green KG,45.0,50.0,48.0,2019-04-29
43,Orange(Nepali) KG,110.0,120.0,115.0,2019-04-29
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-04-29
45,Parseley KG,110.0,120.0,115.0,2019-04-29
46,Pear(Local) KG,110.0,120.0,115.0,2019-04-29
47,Pineapple 1 Pc,90.0,100.0,95.0,2019-04-29
48,Pointed Gourd(Local) KG,65.0,70.0,68.0,2019-04-29
49,Pomegranate KG,120.0,130.0,125.0,2019-04-29
50,Potato Red KG,23.0,25.0,24.0,2019-04-29
51,Pumpkin KG,35.0,40.0,38.0,2019-04-29
52,Raddish White(Local) KG,25.0,30.0,28.0,2019-04-29
53,Smooth Gourd KG,45.0,50.0,48.0,2019-04-29
54,Snake Gourd KG,55.0,60.0,58.0,2019-04-29
55,Spinach Leaf KG,80.0,90.0,85.0,2019-04-29
56,Squash(Long) KG,25.0,30.0,28.0,2019-04-29
57,Sugarbeet KG,60.0,70.0,65.0,2019-04-29
58,Sweet Orange KG,110.0,120.0,115.0,2019-04-29
59,Tamarind KG,130.0,140.0,135.0,2019-04-29
60,Tofu KG,90.0,100.0,95.0,2019-04-29
61,Tomato Big(Nepali) KG,55.0,60.0,58.0,2019-04-29
62,Tomato Small(Local) KG,55.0,60.0,58.0,2019-04-29
63,Turnip A KG,80.0,90.0,85.0,2019-04-29
64,Water Melon(Green) KG,30.0,35.0,33.0,2019-04-29
0,Apple(Jholey) KG,130.0,140.0,135.0,2019-04-30
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-04-30
2,Banana Per Dozen,100.0,110.0,105.0,2019-04-30
3,Bitter Gourd KG,50.0,55.0,52.0,2019-04-30
4,Bottle Gourd KG,50.0,55.0,52.0,2019-04-30
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-04-30
6,Brinjal Long KG,55.0,60.0,58.0,2019-04-30
7,Brinjal Round KG,55.0,60.0,58.0,2019-04-30
8,Brocauli KG,65.0,70.0,68.0,2019-04-30
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-04-30
10,Capsicum KG,110.0,120.0,115.0,2019-04-30
11,Carrot(Local) KG,20.0,25.0,22.0,2019-04-30
12,Cauli Local KG,55.0,60.0,58.0,2019-04-30
13,Celery KG,110.0,120.0,115.0,2019-04-30
14,Chilli Dry KG,210.0,220.0,215.0,2019-04-30
15,Chilli Green KG,75.0,80.0,78.0,2019-04-30
16,Coriander Green KG,40.0,50.0,45.0,2019-04-30
17,Cow pea(Long) KG,50.0,55.0,52.0,2019-04-30
18,Cress Leaf KG,50.0,60.0,55.0,2019-04-30
19,Cucumber(Local) KG,55.0,60.0,58.0,2019-04-30
20,Fennel Leaf KG,60.0,70.0,65.0,2019-04-30
21,Fenugreek Leaf KG,50.0,60.0,55.0,2019-04-30
22,Fish Fresh KG,250.0,255.0,253.0,2019-04-30
23,French Bean(Local) KG,55.0,60.0,58.0,2019-04-30
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-04-30
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-04-30
26,Garlic Green KG,80.0,90.0,85.0,2019-04-30
27,Ginger KG,160.0,170.0,165.0,2019-04-30
28,Grapes(Green) KG,120.0,130.0,125.0,2019-04-30
29,Green Peas KG,45.0,50.0,48.0,2019-04-30
30,Gundruk KG,250.0,260.0,255.0,2019-04-30
31,Jack Fruit KG,45.0,50.0,48.0,2019-04-30
32,Knolkhol KG,50.0,60.0,55.0,2019-04-30
33,Lettuce KG,60.0,70.0,65.0,2019-04-30
34,Lime KG,250.0,280.0,265.0,2019-04-30
35,Mango(Maldah) KG,130.0,140.0,135.0,2019-04-30
36,Mint KG,210.0,220.0,215.0,2019-04-30
37,Mushroom(Kanya) KG,160.0,170.0,165.0,2019-04-30
38,Mustard Leaf KG,50.0,60.0,55.0,2019-04-30
39,Neuro KG,110.0,120.0,115.0,2019-04-30
40,Okara KG,45.0,50.0,48.0,2019-04-30
41,Onion Dry (Indian) KG,26.0,28.0,27.0,2019-04-30
42,Onion Green KG,40.0,50.0,45.0,2019-04-30
43,Orange(Nepali) KG,100.0,110.0,105.0,2019-04-30
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-04-30
45,Parseley KG,110.0,120.0,115.0,2019-04-30
46,Pear(Local) KG,120.0,130.0,125.0,2019-04-30
47,Pineapple 1 Pc,90.0,100.0,95.0,2019-04-30
48,Pointed Gourd(Local) KG,75.0,80.0,78.0,2019-04-30
49,Pomegranate KG,150.0,160.0,155.0,2019-04-30
50,Potato Red KG,23.0,25.0,24.0,2019-04-30
51,Pumpkin KG,35.0,40.0,38.0,2019-04-30
52,Raddish White(Local) KG,25.0,30.0,28.0,2019-04-30
53,Smooth Gourd KG,45.0,50.0,48.0,2019-04-30
54,Snake Gourd KG,50.0,55.0,52.0,2019-04-30
55,Spinach Leaf KG,50.0,60.0,55.0,2019-04-30
56,Squash(Long) KG,25.0,30.0,28.0,2019-04-30
57,Sugarbeet KG,40.0,60.0,50.0,2019-04-30
58,Sweet Orange KG,110.0,120.0,115.0,2019-04-30
59,Tamarind KG,130.0,140.0,135.0,2019-04-30
60,Tofu KG,90.0,100.0,95.0,2019-04-30
61,Tomato Big(Nepali) KG,75.0,80.0,78.0,2019-04-30
62,Tomato Small(Local) KG,70.0,75.0,72.0,2019-04-30
63,Turnip A KG,50.0,60.0,53.0,2019-04-30
64,Water Melon(Green) KG,35.0,40.0,38.0,2019-04-30
0,Apple(Jholey) KG,120.0,130.0,125.0,2019-05-01
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-05-01
2,Banana Per Dozen,100.0,110.0,105.0,2019-05-01
3,Bitter Gourd KG,45.0,50.0,48.0,2019-05-01
4,Bottle Gourd KG,45.0,50.0,48.0,2019-05-01
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-05-01
6,Brinjal Long KG,55.0,60.0,58.0,2019-05-01
7,Brinjal Round KG,60.0,65.0,62.0,2019-05-01
8,Brocauli KG,65.0,70.0,67.0,2019-05-01
9,Cabbage(Local) KG,10.0,15.0,13.0,2019-05-01
10,Capsicum KG,95.0,100.0,98.0,2019-05-01
11,Carrot(Local) KG,20.0,25.0,23.0,2019-05-01
12,Cauli Local KG,65.0,70.0,68.0,2019-05-01
13,Celery KG,110.0,120.0,115.0,2019-05-01
14,Chilli Dry KG,210.0,220.0,215.0,2019-05-01
15,Chilli Green KG,65.0,70.0,68.0,2019-05-01
16,Coriander Green KG,40.0,50.0,45.0,2019-05-01
17,Cow pea(Long) KG,45.0,50.0,48.0,2019-05-01
18,Cress Leaf KG,60.0,70.0,65.0,2019-05-01
19,Cucumber(Local) KG,55.0,60.0,58.0,2019-05-01
20,Fennel Leaf KG,60.0,70.0,65.0,2019-05-01
21,Fenugreek Leaf KG,60.0,70.0,65.0,2019-05-01
22,Fish Fresh KG,250.0,255.0,253.0,2019-05-01
23,French Bean(Local) KG,55.0,60.0,58.0,2019-05-01
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-05-01
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-05-01
26,Garlic Green KG,70.0,80.0,75.0,2019-05-01
27,Ginger KG,160.0,170.0,165.0,2019-05-01
28,Grapes(Green) KG,120.0,130.0,125.0,2019-05-01
29,Green Peas KG,40.0,45.0,42.0,2019-05-01
30,Gundruk KG,250.0,260.0,255.0,2019-05-01
31,Jack Fruit KG,45.0,50.0,48.0,2019-05-01
32,Knolkhol KG,50.0,60.0,55.0,2019-05-01
33,Lettuce KG,60.0,70.0,65.0,2019-05-01
34,Lime KG,250.0,280.0,265.0,2019-05-01
35,Mango(Maldah) KG,120.0,130.0,125.0,2019-05-01
36,Mint KG,210.0,220.0,215.0,2019-05-01
37,Mushroom(Kanya) KG,160.0,170.0,165.0,2019-05-01
38,Mustard Leaf KG,50.0,60.0,55.0,2019-05-01
39,Neuro KG,110.0,120.0,115.0,2019-05-01
40,Okara KG,45.0,50.0,48.0,2019-05-01
41,Onion Dry (Indian) KG,25.0,27.0,26.0,2019-05-01
42,Onion Green KG,40.0,50.0,45.0,2019-05-01
43,Orange(Nepali) KG,100.0,110.0,105.0,2019-05-01
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-05-01
45,Parseley KG,110.0,120.0,115.0,2019-05-01
46,Pear(Local) KG,120.0,130.0,125.0,2019-05-01
47,Pineapple 1 Pc,100.0,110.0,105.0,2019-05-01
48,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-05-01
49,Pomegranate KG,140.0,150.0,145.0,2019-05-01
50,Potato Red KG,23.0,25.0,24.0,2019-05-01
51,Pumpkin KG,35.0,40.0,38.0,2019-05-01
52,Raddish White(Local) KG,25.0,30.0,28.0,2019-05-01
53,Smooth Gourd KG,45.0,50.0,48.0,2019-05-01
54,Snake Gourd KG,45.0,50.0,48.0,2019-05-01
55,Spinach Leaf KG,60.0,70.0,65.0,2019-05-01
56,Squash(Long) KG,25.0,30.0,28.0,2019-05-01
57,Sugarbeet KG,60.0,70.0,65.0,2019-05-01
58,Sweet Orange KG,110.0,120.0,115.0,2019-05-01
59,Tamarind KG,130.0,140.0,135.0,2019-05-01
60,Tofu KG,90.0,100.0,95.0,2019-05-01
61,Tomato Big(Nepali) KG,75.0,80.0,78.0,2019-05-01
62,Tomato Small(Local) KG,70.0,75.0,72.0,2019-05-01
63,Turnip A KG,50.0,60.0,55.0,2019-05-01
64,Water Melon(Green) KG,35.0,40.0,38.0,2019-05-01
0,Apple(Jholey) KG,120.0,130.0,125.0,2019-05-02
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-05-02
2,Banana Per Dozen,100.0,110.0,105.0,2019-05-02
3,Bitter Gourd KG,45.0,50.0,48.0,2019-05-02
4,Bottle Gourd KG,35.0,40.0,38.0,2019-05-02
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-05-02
6,Brinjal Long KG,50.0,55.0,52.0,2019-05-02
7,Brinjal Round KG,60.0,65.0,62.0,2019-05-02
8,Brocauli KG,75.0,80.0,78.0,2019-05-02
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-05-02
10,Capsicum KG,95.0,100.0,98.0,2019-05-02
11,Carrot(Local) KG,20.0,25.0,22.0,2019-05-02
12,Cauli Local KG,50.0,55.0,52.0,2019-05-02
13,Celery KG,110.0,120.0,115.0,2019-05-02
14,Chilli Dry KG,210.0,220.0,215.0,2019-05-02
15,Chilli Green KG,55.0,60.0,58.0,2019-05-02
16,Coriander Green KG,40.0,50.0,45.0,2019-05-02
17,Cow pea(Long) KG,40.0,45.0,42.0,2019-05-02
18,Cress Leaf KG,60.0,70.0,65.0,2019-05-02
19,Cucumber(Local) KG,50.0,55.0,52.0,2019-05-02
20,Fennel Leaf KG,60.0,70.0,65.0,2019-05-02
21,Fenugreek Leaf KG,60.0,70.0,65.0,2019-05-02
22,Fish Fresh KG,250.0,255.0,253.0,2019-05-02
23,French Bean(Local) KG,55.0,60.0,58.0,2019-05-02
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-05-02
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-05-02
26,Garlic Green KG,70.0,80.0,75.0,2019-05-02
27,Ginger KG,160.0,170.0,165.0,2019-05-02
28,Grapes(Green) KG,120.0,130.0,125.0,2019-05-02
29,Green Peas KG,40.0,45.0,42.0,2019-05-02
30,Gundruk KG,250.0,260.0,255.0,2019-05-02
31,Jack Fruit KG,45.0,50.0,48.0,2019-05-02
32,Knolkhol KG,50.0,60.0,55.0,2019-05-02
33,Lettuce KG,60.0,70.0,65.0,2019-05-02
34,Lime KG,250.0,280.0,265.0,2019-05-02
35,Mango(Maldah) KG,120.0,130.0,125.0,2019-05-02
36,Mint KG,210.0,220.0,215.0,2019-05-02
37,Mushroom(Kanya) KG,170.0,180.0,175.0,2019-05-02
38,Mustard Leaf KG,50.0,60.0,55.0,2019-05-02
39,Neuro KG,120.0,130.0,125.0,2019-05-02
40,Okara KG,45.0,50.0,48.0,2019-05-02
41,Onion Dry (Indian) KG,25.0,28.0,27.0,2019-05-02
42,Onion Green KG,40.0,50.0,45.0,2019-05-02
43,Orange(Nepali) KG,110.0,120.0,115.0,2019-05-02
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-05-02
45,Parseley KG,110.0,120.0,115.0,2019-05-02
46,Pear(Local) KG,130.0,140.0,135.0,2019-05-02
47,Pineapple 1 Pc,100.0,110.0,105.0,2019-05-02
48,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-05-02
49,Pomegranate KG,140.0,150.0,145.0,2019-05-02
50,Potato Red KG,23.0,25.0,24.0,2019-05-02
51,Pumpkin KG,35.0,40.0,38.0,2019-05-02
52,Raddish White(Local) KG,35.0,40.0,38.0,2019-05-02
53,Smooth Gourd KG,40.0,45.0,42.0,2019-05-02
54,Snake Gourd KG,45.0,50.0,48.0,2019-05-02
55,Spinach Leaf KG,60.0,70.0,65.0,2019-05-02
56,Squash(Long) KG,25.0,30.0,28.0,2019-05-02
57,Sugarbeet KG,60.0,70.0,65.0,2019-05-02
58,Sweet Orange KG,110.0,120.0,115.0,2019-05-02
59,Tamarind KG,130.0,140.0,135.0,2019-05-02
60,Tofu KG,90.0,100.0,95.0,2019-05-02
61,Tomato Big(Nepali) KG,65.0,70.0,68.0,2019-05-02
62,Tomato Small(Local) KG,65.0,70.0,68.0,2019-05-02
63,Turnip A KG,50.0,60.0,55.0,2019-05-02
64,Water Melon(Green) KG,35.0,40.0,38.0,2019-05-02
0,Apple(Jholey) KG,120.0,130.0,125.0,2019-05-03
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-05-03
2,Banana Per Dozen,100.0,110.0,105.0,2019-05-03
3,Bitter Gourd KG,50.0,55.0,52.0,2019-05-03
4,Bottle Gourd KG,30.0,35.0,33.0,2019-05-03
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-05-03
6,Brinjal Long KG,45.0,50.0,48.0,2019-05-03
7,Brinjal Round KG,45.0,50.0,48.0,2019-05-03
8,Brocauli KG,70.0,75.0,73.0,2019-05-03
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-05-03
10,Capsicum KG,95.0,100.0,98.0,2019-05-03
11,Carrot(Local) KG,25.0,30.0,28.0,2019-05-03
12,Cauli Local KG,55.0,60.0,58.0,2019-05-03
13,Celery KG,110.0,120.0,115.0,2019-05-03
14,Chilli Dry KG,210.0,220.0,215.0,2019-05-03
15,Chilli Green KG,55.0,60.0,58.0,2019-05-03
16,Coriander Green KG,40.0,50.0,45.0,2019-05-03
17,Cow pea(Long) KG,45.0,50.0,48.0,2019-05-03
18,Cress Leaf KG,60.0,70.0,65.0,2019-05-03
19,Cucumber(Local) KG,45.0,50.0,48.0,2019-05-03
20,Fennel Leaf KG,60.0,70.0,65.0,2019-05-03
21,Fenugreek Leaf KG,60.0,70.0,65.0,2019-05-03
22,Fish Fresh KG,250.0,255.0,253.0,2019-05-03
23,French Bean(Local) KG,55.0,60.0,58.0,2019-05-03
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-05-03
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-05-03
26,Garlic Green KG,70.0,80.0,75.0,2019-05-03
27,Ginger KG,160.0,170.0,165.0,2019-05-03
28,Grapes(Green) KG,140.0,150.0,145.0,2019-05-03
29,Green Peas KG,75.0,80.0,78.0,2019-05-03
30,Gundruk KG,250.0,260.0,255.0,2019-05-03
31,Jack Fruit KG,45.0,50.0,48.0,2019-05-03
32,Knolkhol KG,50.0,60.0,55.0,2019-05-03
33,Lettuce KG,60.0,70.0,65.0,2019-05-03
34,Lime KG,250.0,280.0,265.0,2019-05-03
35,Mango(Maldah) KG,120.0,130.0,125.0,2019-05-03
36,Mint KG,210.0,220.0,215.0,2019-05-03
37,Mushroom(Kanya) KG,240.0,250.0,245.0,2019-05-03
38,Mustard Leaf KG,50.0,60.0,55.0,2019-05-03
39,Neuro KG,120.0,130.0,125.0,2019-05-03
40,Okara KG,45.0,50.0,48.0,2019-05-03
41,Onion Dry (Indian) KG,25.0,27.0,26.0,2019-05-03
42,Onion Green KG,40.0,50.0,45.0,2019-05-03
43,Orange(Nepali) KG,120.0,130.0,125.0,2019-05-03
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-05-03
45,Parseley KG,110.0,120.0,115.0,2019-05-03
46,Pear(Local) KG,120.0,130.0,125.0,2019-05-03
47,Pineapple 1 Pc,100.0,110.0,105.0,2019-05-03
48,Pointed Gourd(Local) KG,55.0,60.0,58.0,2019-05-03
49,Pomegranate KG,140.0,150.0,145.0,2019-05-03
50,Potato Red KG,24.0,26.0,25.0,2019-05-03
51,Pumpkin KG,35.0,40.0,38.0,2019-05-03
52,Raddish White(Local) KG,35.0,40.0,38.0,2019-05-03
53,Smooth Gourd KG,45.0,50.0,48.0,2019-05-03
54,Snake Gourd KG,45.0,50.0,48.0,2019-05-03
55,Spinach Leaf KG,60.0,70.0,65.0,2019-05-03
56,Squash(Long) KG,25.0,30.0,28.0,2019-05-03
57,Sugarbeet KG,60.0,70.0,65.0,2019-05-03
58,Sweet Orange KG,110.0,120.0,115.0,2019-05-03
59,Tamarind KG,130.0,140.0,135.0,2019-05-03
60,Tofu KG,90.0,100.0,95.0,2019-05-03
61,Tomato Big(Nepali) KG,65.0,70.0,68.0,2019-05-03
62,Tomato Small(Local) KG,60.0,65.0,62.0,2019-05-03
63,Turnip A KG,50.0,60.0,55.0,2019-05-03
64,Water Melon(Green) KG,35.0,40.0,38.0,2019-05-03
0,Apple(Jholey) KG,120.0,130.0,127.0,2019-05-04
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-05-04
2,Banana Per Dozen,100.0,110.0,107.0,2019-05-04
3,Bitter Gourd KG,50.0,55.0,53.0,2019-05-04
4,Bottle Gourd KG,30.0,35.0,32.0,2019-05-04
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-05-04
6,Brinjal Long KG,45.0,50.0,48.0,2019-05-04
7,Brinjal Round KG,45.0,50.0,48.0,2019-05-04
8,Brocauli KG,65.0,70.0,68.0,2019-05-04
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-05-04
10,Capsicum KG,90.0,100.0,95.0,2019-05-04
11,Carrot(Local) KG,25.0,30.0,27.0,2019-05-04
12,Cauli Local KG,50.0,55.0,52.0,2019-05-04
13,Celery KG,110.0,120.0,115.0,2019-05-04
14,Chilli Dry KG,210.0,220.0,215.0,2019-05-04
15,Chilli Green KG,60.0,70.0,65.0,2019-05-04
16,Coriander Green KG,40.0,50.0,45.0,2019-05-04
17,Cow pea(Long) KG,40.0,45.0,43.0,2019-05-04
18,Cress Leaf KG,60.0,70.0,63.0,2019-05-04
19,Cucumber(Local) KG,45.0,50.0,48.0,2019-05-04
20,Fennel Leaf KG,60.0,70.0,65.0,2019-05-04
21,Fenugreek Leaf KG,60.0,70.0,65.0,2019-05-04
22,Fish Fresh KG,250.0,255.0,253.0,2019-05-04
23,French Bean(Local) KG,55.0,60.0,57.0,2019-05-04
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-05-04
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-05-04
26,Garlic Green KG,70.0,80.0,75.0,2019-05-04
27,Ginger KG,160.0,170.0,165.0,2019-05-04
28,Grapes(Green) KG,140.0,150.0,147.0,2019-05-04
29,Green Peas KG,75.0,80.0,78.0,2019-05-04
30,Gundruk KG,250.0,260.0,255.0,2019-05-04
31,Jack Fruit KG,45.0,50.0,48.0,2019-05-04
32,Knolkhol KG,50.0,60.0,55.0,2019-05-04
33,Lettuce KG,60.0,70.0,65.0,2019-05-04
34,Lime KG,250.0,280.0,263.0,2019-05-04
35,Mango(Maldah) KG,120.0,130.0,127.0,2019-05-04
36,Mint KG,210.0,220.0,215.0,2019-05-04
37,Mushroom(Kanya) KG,200.0,220.0,210.0,2019-05-04
38,Mustard Leaf KG,50.0,60.0,55.0,2019-05-04
39,Neuro KG,120.0,130.0,125.0,2019-05-04
40,Okara KG,45.0,50.0,47.0,2019-05-04
41,Onion Dry (Indian) KG,25.0,27.0,26.0,2019-05-04
42,Onion Green KG,40.0,50.0,45.0,2019-05-04
43,Orange(Nepali) KG,120.0,130.0,127.0,2019-05-04
44,Papaya(Nepali) KG,60.0,70.0,65.0,2019-05-04
45,Parseley KG,110.0,120.0,115.0,2019-05-04
46,Pear(Local) KG,120.0,130.0,125.0,2019-05-04
47,Pineapple 1 Pc,110.0,120.0,115.0,2019-05-04
48,Pointed Gourd(Local) KG,45.0,50.0,47.0,2019-05-04
49,Pomegranate KG,140.0,150.0,147.0,2019-05-04
50,Potato Red KG,24.0,26.0,25.0,2019-05-04
51,Pumpkin KG,35.0,40.0,38.0,2019-05-04
52,Raddish White(Local) KG,30.0,35.0,32.0,2019-05-04
53,Smooth Gourd KG,45.0,50.0,48.0,2019-05-04
54,Snake Gourd KG,45.0,50.0,48.0,2019-05-04
55,Spinach Leaf KG,60.0,70.0,63.0,2019-05-04
56,Squash(Long) KG,20.0,25.0,23.0,2019-05-04
57,Sugarbeet KG,60.0,70.0,65.0,2019-05-04
58,Sweet Orange KG,110.0,120.0,115.0,2019-05-04
59,Tamarind KG,130.0,140.0,135.0,2019-05-04
60,Tofu KG,90.0,100.0,95.0,2019-05-04
61,Tomato Big(Nepali) KG,65.0,70.0,67.0,2019-05-04
62,Tomato Small(Local) KG,60.0,65.0,63.0,2019-05-04
63,Turnip A KG,50.0,60.0,55.0,2019-05-04
64,Water Melon(Green) KG,35.0,40.0,37.0,2019-05-04
0,Apple(Jholey) KG,120.0,130.0,125.0,2019-05-05
1,Bamboo Shoot KG,110.0,120.0,115.0,2019-05-05
2,Banana Per Dozen,100.0,110.0,105.0,2019-05-05
3,Bitter Gourd KG,45.0,50.0,48.0,2019-05-05
4,Bottle Gourd KG,30.0,35.0,33.0,2019-05-05
5,Brd Leaf Mustard KG,60.0,70.0,65.0,2019-05-05
6,Brinjal Long KG,55.0,60.0,58.0,2019-05-05
7,Brinjal Round KG,55.0,60.0,58.0,2019-05-05
8,Brocauli KG,75.0,80.0,78.0,2019-05-05
9,Cabbage(Local) KG,10.0,15.0,12.0,2019-05-05
10,Capsicum KG,110.0,120.0,115.0,2019-05-05
11,Carrot(Local) KG,20.0,25.0,22.0,2019-05-05
12,Cauli Local KG,55.0,60.0,58.0,2019-05-05
13,Celery KG,110.0,120.0,115.0,2019-05-05
14,Chilli Dry KG,210.0,220.0,215.0,2019-05-05
15,Chilli Green KG,75.0,80.0,78.0,2019-05-05
16,Coriander Green KG,90.0,100.0,95.0,2019-05-05
17,Cow pea(Long) KG,45.0,50.0,48.0,2019-05-05
18,Cress Leaf KG,60.0,70.0,65.0,2019-05-05
19,Cucumber(Local) KG,45.0,50.0,48.0,2019-05-05
20,Fennel Leaf KG,60.0,70.0,65.0,2019-05-05
21,Fenugreek Leaf KG,60.0,70.0,65.0,2019-05-05
22,Fish Fresh KG,250.0,255.0,253.0,2019-05-05
23,French Bean(Local) KG,55.0,60.0,58.0,2019-05-05
24,Garlic Dry Chinese KG,170.0,180.0,175.0,2019-05-05
25,Garlic Dry Nepali KG,130.0,140.0,135.0,2019-05-05
26,Garlic Green KG,80.0,90.0,85.0,2019-05-05
27,Ginger KG,160.0,170.0,165.0,2019-05-05
28,Grapes(Green) KG,140.0,150.0,145.0,2019-05-05
29,Green Peas KG,75.0,80.0,78.0,2019-05-05
30,Gundruk KG,250.0,260.0,255.0,2019-05-05
31,Jack Fruit KG,45.0,50.0,48.0,2019-05-05
32,Knolkhol KG,50.0,60.0,55.0,2019-05-05
33,Lettuce KG,60.0,70.0,65.0,2019-05-05
34,Lime KG,250.0,280.0,265.0,2019-05-05
35,Mango(Maldah) KG,110.0,120.0,115.0,2019-05-05
36,Mint KG,210.0,220.0,215.0,2019-05-05
37,Mushroom(Kanya) KG,230.0,240.0,235.0,2019-05-05
38,Mustard Leaf KG,50.0,60.0,55.0,2019-05-05
39,Neuro KG,120.0,130.0,125.0,2019-05-05
40,Okara KG,45.0,50.0,48.0,2019-05-05
41,Onion Dry (Indian) KG,25.0,27.0,26.0,2019-05-05
42,Onion Green KG,40.0,50.0,45.0,2019-05-05
