,Product,Minimum,Maximum,Average,Date
63,Raddish White(Local) KG,18.0,22.0,20.0,2020-01-30
64,Spinach Leaf KG,30.0,35.0,33.0,2020-01-30
65,Squash(Long) KG,15.0,20.0,18.0,2020-01-30
66,Squash(Round) KG,35.0,40.0,38.0,2020-01-30
67,Sugarbeet KG,60.0,70.0,65.0,2020-01-30
68,Sweet Orange KG,140.0,150.0,145.0,2020-01-30
69,Sword Bean KG,65.0,70.0,68.0,2020-01-30
70,Tamarind KG,130.0,140.0,135.0,2020-01-30
71,Tofu KG,90.0,100.0,95.0,2020-01-30
72,Tomato Big(Indian) KG,50.0,60.0,55.0,2020-01-30
73,Tomato Big(Nepali) KG,50.0,60.0,55.0,2020-01-30
74,Tomato Small(Indian) KG,25.0,35.0,30.0,2020-01-30
75,Tomato Small(Local) KG,15.0,25.0,19.0,2020-01-30
76,Tomato Small(Terai) KG,25.0,35.0,30.0,2020-01-30
77,Tomato Small(Tunnel) KG,15.0,25.0,20.0,2020-01-30
78,Turnip A KG,30.0,40.0,35.0,2020-01-30
79,Water Melon(Green) KG,55.0,60.0,58.0,2020-01-30
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-01-31
1,Arum KG,45.0,50.0,48.0,2020-01-31
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-01-31
3,Banana Per Dozen,70.0,80.0,75.0,2020-01-31
4,Bitter Gourd KG,120.0,130.0,125.0,2020-01-31
5,Bottle Gourd KG,45.0,50.0,48.0,2020-01-31
6,Brd Leaf Mustard KG,20.0,25.0,22.0,2020-01-31
7,Brinjal Long KG,45.0,50.0,48.0,2020-01-31
8,Brocauli KG,40.0,50.0,45.0,2020-01-31
9,Cabbage KG,25.0,30.0,28.0,2020-01-31
10,Cabbage(Local) KG,30.0,35.0,33.0,2020-01-31
11,Cabbage(Terai) KG,30.0,35.0,33.0,2020-01-31
12,Capsicum KG,50.0,60.0,55.0,2020-01-31
13,Carrot(Local) KG,25.0,30.0,28.0,2020-01-31
14,Carrot(Terai) KG,20.0,25.0,22.0,2020-01-31
15,Cauli Local KG,45.0,50.0,48.0,2020-01-31
16,Cauli Local(Jyapu) KG,45.0,50.0,48.0,2020-01-31
17,Cauli Terai KG,25.0,30.0,28.0,2020-01-31
18,Celery KG,420.0,430.0,425.0,2020-01-31
19,Chilli Dry KG,390.0,400.0,395.0,2020-01-31
20,Chilli Green KG,55.0,60.0,58.0,2020-01-31
21,Chilli Green(Bullet) KG,55.0,60.0,58.0,2020-01-31
22,Christophine KG,35.0,40.0,38.0,2020-01-31
23,Coriander Green KG,50.0,60.0,55.0,2020-01-31
24,Cress Leaf KG,35.0,40.0,38.0,2020-01-31
25,Cucumber(Hybrid) KG,40.0,50.0,45.0,2020-01-31
26,Cucumber(Local) KG,130.0,140.0,135.0,2020-01-31
27,Fennel Leaf KG,40.0,50.0,45.0,2020-01-31
28,Fenugreek Leaf KG,35.0,40.0,38.0,2020-01-31
29,Fish Fresh(Bachuwa) KG,220.0,225.0,223.0,2020-01-31
30,Fish Fresh(Chhadi) KG,220.0,225.0,223.0,2020-01-31
31,Fish Fresh(Mungari) KG,250.0,255.0,253.0,2020-01-31
32,Fish Fresh(Rahu) KG,285.0,290.0,288.0,2020-01-31
33,French Bean(Hybrid) KG,115.0,120.0,118.0,2020-01-31
34,French Bean(Local) KG,115.0,120.0,118.0,2020-01-31
35,Garlic Dry Chinese KG,490.0,500.0,495.0,2020-01-31
36,Garlic Green KG,120.0,130.0,125.0,2020-01-31
37,Ginger KG,110.0,120.0,115.0,2020-01-31
38,Grapes(Black) KG,240.0,250.0,245.0,2020-01-31
39,Grapes(Green) KG,140.0,150.0,145.0,2020-01-31
40,Green Peas KG,60.0,70.0,65.0,2020-01-31
41,Gundruk KG,280.0,290.0,285.0,2020-01-31
42,Knolkhol KG,35.0,40.0,38.0,2020-01-31
43,Lettuce KG,60.0,70.0,65.0,2020-01-31
44,Lime KG,100.0,110.0,105.0,2020-01-31
45,Mint KG,270.0,280.0,275.0,2020-01-31
46,Mombin KG,55.0,60.0,58.0,2020-01-31
47,Mushroom(Button) KG,290.0,300.0,295.0,2020-01-31
48,Mushroom(Kanya) KG,100.0,110.0,105.0,2020-01-31
49,Mustard Leaf KG,30.0,35.0,33.0,2020-01-31
50,Okara KG,75.0,80.0,78.0,2020-01-31
51,Onion Dry (Indian) KG,112.0,115.0,113.0,2020-01-31
52,Onion Green KG,120.0,130.0,125.0,2020-01-31
53,Orange(Nepali) KG,110.0,120.0,115.0,2020-01-31
54,Papaya(Indian) KG,110.0,120.0,115.0,2020-01-31
55,Parseley KG,420.0,430.0,425.0,2020-01-31
56,Pear(Chinese) KG,140.0,150.0,145.0,2020-01-31
57,Pineapple 1 Pc,110.0,120.0,115.0,2020-01-31
58,Potato Red KG,36.0,38.0,37.0,2020-01-31
59,Potato Red(Indian) KG,33.0,35.0,34.0,2020-01-31
60,Pumpkin KG,40.0,45.0,42.0,2020-01-31
61,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-01-31
62,Raddish White(Local) KG,15.0,20.0,18.0,2020-01-31
63,Spinach Leaf KG,30.0,40.0,35.0,2020-01-31
64,Squash(Long) KG,15.0,20.0,18.0,2020-01-31
65,Squash(Round) KG,40.0,50.0,45.0,2020-01-31
66,Sugarbeet KG,70.0,80.0,75.0,2020-01-31
67,Sweet Orange KG,140.0,150.0,145.0,2020-01-31
68,Sword Bean KG,65.0,70.0,68.0,2020-01-31
69,Tamarind KG,130.0,140.0,135.0,2020-01-31
70,Tofu KG,90.0,100.0,95.0,2020-01-31
71,Tomato Big(Indian) KG,50.0,60.0,55.0,2020-01-31
72,Tomato Big(Nepali) KG,50.0,60.0,55.0,2020-01-31
73,Tomato Small(Indian) KG,30.0,40.0,35.0,2020-01-31
74,Tomato Small(Local) KG,20.0,25.0,22.0,2020-01-31
75,Tomato Small(Terai) KG,25.0,30.0,28.0,2020-01-31
76,Tomato Small(Tunnel) KG,25.0,30.0,28.0,2020-01-31
77,Turnip A KG,30.0,35.0,33.0,2020-01-31
78,Water Melon(Green) KG,55.0,60.0,58.0,2020-01-31
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-02-01
1,Arum KG,45.0,50.0,48.0,2020-02-01
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-02-01
3,Banana Per Dozen,70.0,80.0,75.0,2020-02-01
4,Bitter Gourd KG,130.0,140.0,135.0,2020-02-01
5,Bottle Gourd KG,40.0,45.0,42.0,2020-02-01
6,Brd Leaf Mustard KG,20.0,25.0,22.0,2020-02-01
7,Brinjal Long KG,50.0,60.0,55.0,2020-02-01
8,Brinjal Round KG,50.0,60.0,55.0,2020-02-01
9,Brocauli KG,40.0,45.0,42.0,2020-02-01
10,Cabbage KG,25.0,30.0,28.0,2020-02-01
11,Cabbage(Local) KG,30.0,35.0,33.0,2020-02-01
12,Cabbage(Terai) KG,30.0,35.0,33.0,2020-02-01
13,Capsicum KG,60.0,65.0,62.0,2020-02-01
14,Carrot(Local) KG,30.0,35.0,33.0,2020-02-01
15,Carrot(Terai) KG,25.0,30.0,28.0,2020-02-01
16,Cauli Local KG,35.0,40.0,38.0,2020-02-01
17,Cauli Local(Jyapu) KG,45.0,50.0,48.0,2020-02-01
18,Cauli Terai KG,25.0,30.0,28.0,2020-02-01
19,Celery KG,420.0,430.0,425.0,2020-02-01
20,Chilli Dry KG,390.0,400.0,395.0,2020-02-01
21,Chilli Green KG,60.0,65.0,62.0,2020-02-01
22,Chilli Green(Bullet) KG,60.0,65.0,62.0,2020-02-01
23,Christophine KG,35.0,40.0,38.0,2020-02-01
24,Coriander Green KG,60.0,70.0,65.0,2020-02-01
25,Cress Leaf KG,35.0,40.0,38.0,2020-02-01
26,Cucumber(Hybrid) KG,40.0,45.0,42.0,2020-02-01
27,Cucumber(Local) KG,130.0,140.0,135.0,2020-02-01
28,Fennel Leaf KG,40.0,45.0,42.0,2020-02-01
29,Fenugreek Leaf KG,35.0,40.0,38.0,2020-02-01
30,Fish Fresh(Bachuwa) KG,220.0,225.0,223.0,2020-02-01
31,Fish Fresh(Chhadi) KG,220.0,225.0,223.0,2020-02-01
32,Fish Fresh(Mungari) KG,250.0,255.0,253.0,2020-02-01
33,Fish Fresh(Rahu) KG,285.0,290.0,288.0,2020-02-01
34,French Bean(Hybrid) KG,110.0,120.0,115.0,2020-02-01
35,French Bean(Local) KG,110.0,120.0,115.0,2020-02-01
36,Garlic Dry Chinese KG,490.0,500.0,495.0,2020-02-01
37,Garlic Green KG,120.0,130.0,125.0,2020-02-01
38,Ginger KG,110.0,120.0,115.0,2020-02-01
39,Grapes(Black) KG,240.0,250.0,245.0,2020-02-01
40,Grapes(Green) KG,140.0,150.0,145.0,2020-02-01
41,Green Peas KG,65.0,70.0,68.0,2020-02-01
42,Gundruk KG,290.0,300.0,295.0,2020-02-01
43,Knolkhol KG,35.0,40.0,38.0,2020-02-01
44,Lettuce KG,60.0,70.0,65.0,2020-02-01
45,Lime KG,100.0,110.0,105.0,2020-02-01
46,Mint KG,270.0,280.0,275.0,2020-02-01
47,Mombin KG,55.0,60.0,58.0,2020-02-01
48,Mushroom(Button) KG,290.0,300.0,295.0,2020-02-01
49,Mushroom(Kanya) KG,95.0,100.0,98.0,2020-02-01
50,Mustard Leaf KG,30.0,35.0,33.0,2020-02-01
51,Okara KG,75.0,80.0,78.0,2020-02-01
52,Onion Dry (Indian) KG,110.0,115.0,113.0,2020-02-01
53,Onion Green KG,120.0,130.0,125.0,2020-02-01
54,Orange(Nepali) KG,110.0,120.0,115.0,2020-02-01
55,Papaya(Indian) KG,110.0,120.0,115.0,2020-02-01
56,Parseley KG,420.0,430.0,425.0,2020-02-01
57,Pear(Chinese) KG,170.0,180.0,175.0,2020-02-01
58,Pineapple 1 Pc,110.0,120.0,115.0,2020-02-01
59,Pomegranate KG,110.0,120.0,115.0,2020-02-01
60,Potato Red KG,33.0,35.0,34.0,2020-02-01
61,Potato Red(Indian) KG,30.0,32.0,31.0,2020-02-01
62,Pumpkin KG,40.0,45.0,42.0,2020-02-01
63,Raddish White(Hybrid) KG,18.0,20.0,19.0,2020-02-01
64,Raddish White(Local) KG,18.0,20.0,19.0,2020-02-01
65,Spinach Leaf KG,30.0,35.0,33.0,2020-02-01
66,Squash(Long) KG,15.0,20.0,18.0,2020-02-01
67,Squash(Round) KG,40.0,45.0,42.0,2020-02-01
68,Sugarbeet KG,70.0,80.0,75.0,2020-02-01
69,Sweet Orange KG,170.0,180.0,175.0,2020-02-01
70,Sword Bean KG,65.0,70.0,68.0,2020-02-01
71,Tamarind KG,130.0,140.0,135.0,2020-02-01
72,Tofu KG,90.0,100.0,95.0,2020-02-01
73,Tomato Big(Indian) KG,50.0,60.0,55.0,2020-02-01
74,Tomato Big(Nepali) KG,50.0,60.0,55.0,2020-02-01
75,Tomato Small(Indian) KG,25.0,35.0,30.0,2020-02-01
76,Tomato Small(Local) KG,15.0,20.0,18.0,2020-02-01
77,Tomato Small(Terai) KG,20.0,30.0,25.0,2020-02-01
78,Tomato Small(Tunnel) KG,15.0,20.0,18.0,2020-02-01
79,Turnip A KG,30.0,40.0,35.0,2020-02-01
80,Water Melon(Green) KG,55.0,60.0,58.0,2020-02-01
81,Yam KG,65.0,70.0,68.0,2020-02-01
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-02-02
1,Arum KG,45.0,50.0,48.0,2020-02-02
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-02-02
3,Banana Per Dozen,70.0,80.0,75.0,2020-02-02
4,Bitter Gourd KG,130.0,140.0,135.0,2020-02-02
5,Bottle Gourd KG,40.0,45.0,42.0,2020-02-02
6,Brd Leaf Mustard KG,20.0,30.0,25.0,2020-02-02
7,Brinjal Long KG,50.0,60.0,55.0,2020-02-02
8,Brinjal Round KG,50.0,60.0,55.0,2020-02-02
9,Brocauli KG,40.0,45.0,42.0,2020-02-02
10,Cabbage KG,25.0,30.0,28.0,2020-02-02
11,Cabbage(Local) KG,30.0,35.0,33.0,2020-02-02
12,Cabbage(Terai) KG,30.0,35.0,33.0,2020-02-02
13,Capsicum KG,60.0,70.0,65.0,2020-02-02
14,Carrot(Local) KG,40.0,45.0,42.0,2020-02-02
15,Carrot(Terai) KG,25.0,30.0,28.0,2020-02-02
16,Cauli Local KG,25.0,35.0,30.0,2020-02-02
17,Cauli Local(Jyapu) KG,40.0,45.0,42.0,2020-02-02
18,Cauli Terai KG,20.0,25.0,22.0,2020-02-02
19,Celery KG,420.0,430.0,425.0,2020-02-02
20,Chilli Dry KG,390.0,400.0,395.0,2020-02-02
21,Chilli Green KG,55.0,60.0,58.0,2020-02-02
22,Chilli Green(Bullet) KG,55.0,60.0,58.0,2020-02-02
23,Christophine KG,35.0,40.0,38.0,2020-02-02
24,Coriander Green KG,50.0,60.0,55.0,2020-02-02
25,Cress Leaf KG,35.0,40.0,38.0,2020-02-02
26,Cucumber(Hybrid) KG,40.0,45.0,42.0,2020-02-02
27,Cucumber(Local) KG,120.0,130.0,125.0,2020-02-02
28,Fennel Leaf KG,35.0,40.0,38.0,2020-02-02
29,Fenugreek Leaf KG,35.0,40.0,38.0,2020-02-02
30,Fish Fresh(Bachuwa) KG,220.0,225.0,223.0,2020-02-02
31,Fish Fresh(Chhadi) KG,220.0,225.0,223.0,2020-02-02
32,Fish Fresh(Mungari) KG,250.0,255.0,253.0,2020-02-02
33,Fish Fresh(Rahu) KG,285.0,290.0,288.0,2020-02-02
34,French Bean(Hybrid) KG,110.0,120.0,115.0,2020-02-02
35,French Bean(Local) KG,110.0,120.0,115.0,2020-02-02
36,Garlic Dry Chinese KG,490.0,500.0,495.0,2020-02-02
37,Garlic Green KG,120.0,130.0,125.0,2020-02-02
38,Ginger KG,110.0,120.0,115.0,2020-02-02
39,Grapes(Black) KG,240.0,250.0,245.0,2020-02-02
40,Grapes(Green) KG,140.0,150.0,145.0,2020-02-02
41,Green Peas KG,60.0,70.0,65.0,2020-02-02
42,Gundruk KG,280.0,290.0,285.0,2020-02-02
43,Knolkhol KG,35.0,40.0,38.0,2020-02-02
44,Lettuce KG,60.0,70.0,65.0,2020-02-02
45,Lime KG,100.0,110.0,105.0,2020-02-02
46,Mint KG,280.0,290.0,285.0,2020-02-02
47,Mombin KG,55.0,60.0,58.0,2020-02-02
48,Mushroom(Button) KG,270.0,280.0,275.0,2020-02-02
49,Mushroom(Kanya) KG,90.0,100.0,95.0,2020-02-02
50,Mustard Leaf KG,30.0,35.0,33.0,2020-02-02
51,Okara KG,75.0,80.0,78.0,2020-02-02
52,Onion Dry (Indian) KG,100.0,105.0,102.0,2020-02-02
53,Onion Green KG,120.0,130.0,125.0,2020-02-02
54,Orange(Nepali) KG,110.0,120.0,115.0,2020-02-02
55,Papaya(Indian) KG,110.0,120.0,115.0,2020-02-02
56,Parseley KG,420.0,430.0,425.0,2020-02-02
57,Pear(Chinese) KG,140.0,150.0,145.0,2020-02-02
58,Pineapple 1 Pc,110.0,120.0,115.0,2020-02-02
59,Pomegranate KG,110.0,120.0,115.0,2020-02-02
60,Potato Red KG,33.0,35.0,34.0,2020-02-02
61,Potato Red(Indian) KG,30.0,32.0,31.0,2020-02-02
62,Pumpkin KG,40.0,45.0,42.0,2020-02-02
63,Raddish White(Hybrid) KG,18.0,20.0,19.0,2020-02-02
64,Raddish White(Local) KG,18.0,20.0,19.0,2020-02-02
65,Spinach Leaf KG,30.0,35.0,33.0,2020-02-02
66,Squash(Long) KG,15.0,20.0,18.0,2020-02-02
67,Squash(Round) KG,30.0,35.0,33.0,2020-02-02
68,Sugarbeet KG,70.0,80.0,75.0,2020-02-02
69,Sweet Orange KG,140.0,150.0,145.0,2020-02-02
70,Sword Bean KG,60.0,70.0,65.0,2020-02-02
71,Tamarind KG,130.0,140.0,135.0,2020-02-02
72,Tofu KG,90.0,100.0,95.0,2020-02-02
73,Tomato Big(Indian) KG,50.0,60.0,55.0,2020-02-02
74,Tomato Big(Nepali) KG,50.0,60.0,55.0,2020-02-02
75,Tomato Small(Indian) KG,30.0,35.0,33.0,2020-02-02
76,Tomato Small(Local) KG,15.0,25.0,20.0,2020-02-02
77,Tomato Small(Terai) KG,25.0,30.0,28.0,2020-02-02
78,Tomato Small(Tunnel) KG,18.0,25.0,21.0,2020-02-02
79,Turnip A KG,30.0,35.0,33.0,2020-02-02
80,Water Melon(Green) KG,55.0,60.0,58.0,2020-02-02
81,Yam KG,60.0,70.0,65.0,2020-02-02
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-02-03
1,Arum KG,45.0,50.0,48.0,2020-02-03
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-02-03
3,Banana Per Dozen,70.0,80.0,75.0,2020-02-03
4,Bitter Gourd KG,130.0,140.0,135.0,2020-02-03
5,Bottle Gourd KG,40.0,45.0,42.0,2020-02-03
6,Brd Leaf Mustard KG,20.0,30.0,25.0,2020-02-03
7,Brinjal Long KG,50.0,60.0,55.0,2020-02-03
8,Brinjal Round KG,50.0,60.0,55.0,2020-02-03
9,Brocauli KG,40.0,50.0,45.0,2020-02-03
10,Cabbage KG,25.0,30.0,28.0,2020-02-03
11,Cabbage(Local) KG,30.0,35.0,33.0,2020-02-03
12,Cabbage(Terai) KG,30.0,35.0,33.0,2020-02-03
13,Capsicum KG,50.0,60.0,55.0,2020-02-03
14,Carrot(Local) KG,30.0,35.0,33.0,2020-02-03
15,Carrot(Terai) KG,25.0,30.0,28.0,2020-02-03
16,Cauli Local KG,20.0,30.0,25.0,2020-02-03
17,Cauli Local(Jyapu) KG,35.0,45.0,40.0,2020-02-03
18,Cauli Terai KG,15.0,20.0,18.0,2020-02-03
19,Celery KG,420.0,430.0,425.0,2020-02-03
20,Chilli Dry KG,390.0,400.0,395.0,2020-02-03
21,Chilli Green KG,55.0,60.0,58.0,2020-02-03
22,Chilli Green(Bullet) KG,55.0,60.0,58.0,2020-02-03
23,Christophine KG,35.0,40.0,38.0,2020-02-03
24,Coriander Green KG,40.0,50.0,45.0,2020-02-03
25,Cress Leaf KG,35.0,40.0,38.0,2020-02-03
26,Cucumber(Hybrid) KG,40.0,50.0,45.0,2020-02-03
27,Cucumber(Local) KG,100.0,110.0,105.0,2020-02-03
28,Fennel Leaf KG,35.0,40.0,38.0,2020-02-03
29,Fenugreek Leaf KG,35.0,40.0,38.0,2020-02-03
30,Fish Fresh(Bachuwa) KG,220.0,225.0,223.0,2020-02-03
31,Fish Fresh(Chhadi) KG,220.0,225.0,223.0,2020-02-03
32,Fish Fresh(Mungari) KG,250.0,255.0,253.0,2020-02-03
33,Fish Fresh(Rahu) KG,285.0,290.0,288.0,2020-02-03
34,French Bean(Hybrid) KG,95.0,100.0,98.0,2020-02-03
35,French Bean(Local) KG,95.0,100.0,98.0,2020-02-03
36,Garlic Dry Chinese KG,490.0,500.0,495.0,2020-02-03
37,Garlic Green KG,120.0,130.0,125.0,2020-02-03
38,Ginger KG,110.0,120.0,115.0,2020-02-03
39,Grapes(Black) KG,240.0,250.0,245.0,2020-02-03
40,Grapes(Green) KG,140.0,150.0,145.0,2020-02-03
41,Green Peas KG,65.0,70.0,68.0,2020-02-03
42,Gundruk KG,270.0,280.0,275.0,2020-02-03
43,Knolkhol KG,35.0,40.0,38.0,2020-02-03
44,Lettuce KG,60.0,70.0,65.0,2020-02-03
45,Lime KG,100.0,110.0,105.0,2020-02-03
46,Mint KG,270.0,280.0,275.0,2020-02-03
47,Mombin KG,55.0,60.0,58.0,2020-02-03
48,Mushroom(Button) KG,270.0,280.0,275.0,2020-02-03
49,Mushroom(Kanya) KG,70.0,80.0,75.0,2020-02-03
50,Mustard Leaf KG,30.0,35.0,33.0,2020-02-03
51,Okara KG,75.0,80.0,78.0,2020-02-03
52,Onion Dry (Indian) KG,100.0,103.0,102.0,2020-02-03
53,Onion Green KG,120.0,130.0,125.0,2020-02-03
54,Orange(Nepali) KG,110.0,120.0,115.0,2020-02-03
55,Papaya(Indian) KG,110.0,120.0,115.0,2020-02-03
56,Parseley KG,420.0,430.0,425.0,2020-02-03
57,Pear(Chinese) KG,140.0,150.0,145.0,2020-02-03
58,Pineapple 1 Pc,110.0,120.0,115.0,2020-02-03
59,Pomegranate KG,110.0,120.0,115.0,2020-02-03
60,Potato Red KG,30.0,32.0,31.0,2020-02-03
61,Potato Red(Indian) KG,30.0,32.0,31.0,2020-02-03
62,Pumpkin KG,40.0,45.0,42.0,2020-02-03
63,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-02-03
64,Raddish White(Local) KG,15.0,20.0,18.0,2020-02-03
65,Spinach Leaf KG,30.0,35.0,33.0,2020-02-03
66,Squash(Long) KG,15.0,20.0,18.0,2020-02-03
67,Squash(Round) KG,35.0,40.0,38.0,2020-02-03
68,Sugarbeet KG,70.0,80.0,75.0,2020-02-03
69,Sweet Orange KG,140.0,150.0,145.0,2020-02-03
70,Sword Bean KG,55.0,60.0,58.0,2020-02-03
71,Tamarind KG,130.0,140.0,135.0,2020-02-03
72,Tofu KG,90.0,100.0,95.0,2020-02-03
73,Tomato Big(Indian) KG,45.0,50.0,48.0,2020-02-03
74,Tomato Big(Nepali) KG,45.0,50.0,48.0,2020-02-03
75,Tomato Small(Indian) KG,30.0,35.0,33.0,2020-02-03
76,Tomato Small(Local) KG,15.0,20.0,18.0,2020-02-03
77,Tomato Small(Terai) KG,25.0,30.0,28.0,2020-02-03
78,Tomato Small(Tunnel) KG,18.0,25.0,21.0,2020-02-03
79,Turnip A KG,30.0,35.0,33.0,2020-02-03
80,Water Melon(Green) KG,55.0,60.0,58.0,2020-02-03
81,Yam KG,65.0,70.0,68.0,2020-02-03
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-02-04
1,Arum KG,42.0,50.0,47.0,2020-02-04
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-02-04
3,Banana Per Dozen,70.0,80.0,75.0,2020-02-04
4,Bitter Gourd KG,130.0,140.0,135.0,2020-02-04
5,Bottle Gourd KG,40.0,45.0,42.0,2020-02-04
6,Brd Leaf Mustard KG,20.0,30.0,25.0,2020-02-04
7,Brinjal Long KG,45.0,50.0,48.0,2020-02-04
8,Brinjal Round KG,50.0,60.0,55.0,2020-02-04
9,Brocauli KG,40.0,45.0,42.0,2020-02-04
10,Cabbage KG,25.0,30.0,28.0,2020-02-04
11,Cabbage(Local) KG,30.0,35.0,33.0,2020-02-04
12,Cabbage(Terai) KG,30.0,35.0,33.0,2020-02-04
13,Capsicum KG,50.0,60.0,55.0,2020-02-04
14,Carrot(Local) KG,30.0,35.0,33.0,2020-02-04
15,Carrot(Terai) KG,25.0,30.0,28.0,2020-02-04
16,Cauli Local KG,25.0,30.0,28.0,2020-02-04
17,Cauli Local(Jyapu) KG,40.0,45.0,42.0,2020-02-04
18,Cauli Terai KG,15.0,20.0,18.0,2020-02-04
19,Celery KG,420.0,430.0,425.0,2020-02-04
20,Chilli Dry KG,390.0,400.0,395.0,2020-02-04
21,Chilli Green KG,50.0,60.0,55.0,2020-02-04
22,Chilli Green(Bullet) KG,50.0,60.0,55.0,2020-02-04
23,Christophine KG,35.0,40.0,38.0,2020-02-04
24,Coriander Green KG,40.0,50.0,45.0,2020-02-04
25,Cress Leaf KG,35.0,40.0,38.0,2020-02-04
26,Cucumber(Hybrid) KG,35.0,40.0,38.0,2020-02-04
27,Cucumber(Local) KG,100.0,120.0,110.0,2020-02-04
28,Fennel Leaf KG,35.0,40.0,38.0,2020-02-04
29,Fenugreek Leaf KG,35.0,40.0,38.0,2020-02-04
30,Fish Fresh(Bachuwa) KG,220.0,225.0,223.0,2020-02-04
31,Fish Fresh(Chhadi) KG,220.0,225.0,223.0,2020-02-04
32,Fish Fresh(Mungari) KG,250.0,255.0,253.0,2020-02-04
33,Fish Fresh(Rahu) KG,285.0,290.0,288.0,2020-02-04
34,French Bean(Hybrid) KG,80.0,90.0,85.0,2020-02-04
35,French Bean(Local) KG,80.0,90.0,85.0,2020-02-04
36,Garlic Dry Chinese KG,550.0,560.0,555.0,2020-02-04
37,Garlic Green KG,120.0,130.0,125.0,2020-02-04
38,Ginger KG,110.0,120.0,115.0,2020-02-04
39,Grapes(Black) KG,240.0,250.0,245.0,2020-02-04
40,Grapes(Green) KG,140.0,150.0,145.0,2020-02-04
41,Green Peas KG,65.0,70.0,68.0,2020-02-04
42,Gundruk KG,280.0,290.0,285.0,2020-02-04
43,Knolkhol KG,35.0,40.0,38.0,2020-02-04
44,Lettuce KG,50.0,60.0,55.0,2020-02-04
45,Lime KG,100.0,110.0,105.0,2020-02-04
46,Mint KG,270.0,280.0,275.0,2020-02-04
47,Mombin KG,55.0,60.0,58.0,2020-02-04
48,Mushroom(Button) KG,270.0,280.0,275.0,2020-02-04
49,Mushroom(Kanya) KG,80.0,90.0,85.0,2020-02-04
50,Mustard Leaf KG,30.0,35.0,33.0,2020-02-04
51,Okara KG,75.0,80.0,78.0,2020-02-04
52,Onion Dry (Indian) KG,95.0,100.0,98.0,2020-02-04
53,Onion Green KG,120.0,130.0,125.0,2020-02-04
54,Orange(Nepali) KG,100.0,120.0,110.0,2020-02-04
55,Papaya(Indian) KG,110.0,120.0,115.0,2020-02-04
56,Parseley KG,420.0,430.0,425.0,2020-02-04
57,Pear(Chinese) KG,140.0,150.0,145.0,2020-02-04
58,Pineapple 1 Pc,110.0,120.0,115.0,2020-02-04
59,Pomegranate KG,110.0,120.0,115.0,2020-02-04
60,Potato Red KG,30.0,35.0,33.0,2020-02-04
61,Potato Red(Indian) KG,30.0,32.0,31.0,2020-02-04
62,Pumpkin KG,40.0,45.0,42.0,2020-02-04
63,Raddish White(Hybrid) KG,15.0,20.0,18.0,2020-02-04
64,Raddish White(Local) KG,15.0,20.0,18.0,2020-02-04
65,Spinach Leaf KG,25.0,30.0,28.0,2020-02-04
66,Squash(Long) KG,15.0,20.0,18.0,2020-02-04
67,Squash(Round) KG,40.0,50.0,45.0,2020-02-04
68,Sugarbeet KG,70.0,80.0,75.0,2020-02-04
69,Sweet Orange KG,140.0,150.0,145.0,2020-02-04
70,Sword Bean KG,60.0,70.0,65.0,2020-02-04
71,Tamarind KG,130.0,140.0,135.0,2020-02-04
72,Tofu KG,90.0,100.0,95.0,2020-02-04
73,Tomato Big(Indian) KG,50.0,60.0,55.0,2020-02-04
74,Tomato Big(Nepali) KG,50.0,60.0,55.0,2020-02-04
75,Tomato Small(Indian) KG,30.0,35.0,33.0,2020-02-04
76,Tomato Small(Local) KG,15.0,20.0,18.0,2020-02-04
77,Tomato Small(Terai) KG,25.0,30.0,28.0,2020-02-04
78,Tomato Small(Tunnel) KG,20.0,25.0,22.0,2020-02-04
79,Turnip A KG,30.0,35.0,33.0,2020-02-04
80,Water Melon(Green) KG,55.0,60.0,58.0,2020-02-04
81,Yam KG,65.0,70.0,68.0,2020-02-04
0,Apple(Jholey) KG,90.0,100.0,95.0,2020-02-05
1,Arum KG,45.0,50.0,48.0,2020-02-05
2,Bamboo Shoot KG,110.0,120.0,115.0,2020-02-05
3,Banana Per Dozen,70.0,80.0,75.0,2020-02-05
4,Bitter Gourd KG,130.0,140.0,135.0,2020-02-05
5,Bottle Gourd KG,40.0,45.0,42.0,2020-02-05
6,Brd Leaf Mustard KG,20.0,30.0,25.0,2020-02-05
7,Brinjal Long KG,45.0,50.0,48.0,2020-02-05
8,Brinjal Round KG,45.0,50.0,48.0,2020-02-05
9,Brocauli KG,40.0,45.0,42.0,2020-02-05
10,Cabbage KG,25.0,30.0,28.0,2020-02-05
11,Cabbage(Local) KG,30.0,35.0,33.0,2020-02-05
12,Cabbage(Terai) KG,30.0,35.0,33.0,2020-02-05
13,Capsicum KG,50.0,60.0,55.0,2020-02-05
